content_type,language,genre,duration,release_date,rating,episode_count,season_count,content_id
series,malayalam,drama,4560000,18-02-2006,9,3,7,cont_3253_1_19
series,hindi,drama,3720000,09-04-2015,1,19,18,cont_4082_9_29
series,gujarati,documentary,3360000,05-12-2013,8,27,24,cont_1646_3_5
series,telugu,drama,2520000,19-05-2011,2,10,11,cont_1499_10_26
series,tamil,documentary,3000000,15-10-2006,6,35,8,cont_4148_5_28
series,hindi,drama,3060000,20-11-2006,9,51,5,cont_665_10_35
series,marathi,drama,3360000,15-06-2006,3,19,6,cont_2876_13_8
series,english,action,4140000,28-02-2012,10,17,7,cont_4517_1_1
teasers,tamil,comedy,480000,23-09-1999,0,0,0,cont_356_19_1
series,telugu,drama,3660000,18-11-2016,10,19,3,cont_56_1_10
series,hindi,drama,2520000,19-04-2017,5,47,1,cont_310_3_25
series,hindi,comedy,3060000,04-07-2014,10,2,2,cont_3041_7_1
series,telugu,comedy,3060000,23-06-1995,4,10,5,cont_4994_4_19
series,hindi,drama,3060000,13-03-2016,8,17,5,cont_135_7_11
series,hindi,action,3720000,28-02-1997,10,55,3,cont_3681_3_8
series,tamil,documentary,3420000,06-08-2012,4,38,12,cont_45_3_3
series,hindi,drama,4740000,24-02-1993,1,31,2,cont_4687_5_12
series,hindi,drama,5340000,05-02-2000,5,19,6,cont_475_13_24
series,english,action,2520000,28-11-2004,3,5,11,cont_3257_9_26
series,telugu,horror,3180000,09-02-1995,1,29,4,cont_1594_1_6
series,hindi,drama,3000000,06-08-1997,9,6,11,cont_3582_4_7
series,hindi,drama,3480000,31-10-2007,2,23,1,cont_81_2_16
series,malayalam,documentary,2880000,18-08-2019,1,22,10,cont_671_3_29
series,hindi,drama,3060000,30-05-2016,6,29,9,cont_3334_1_5
series,gujarati,comedy,4200000,24-10-2008,8,40,4,cont_988_1_2
series,hindi,comedy,3240000,30-06-2018,8,9,1,cont_1620_5_3
sports,english,cricket,4320000,19-11-2018,0,3,1,cont_1069_2_4
series,tamil,drama,3600000,18-12-2006,6,2,5,cont_4813_5_31
series,hindi,drama,3120000,01-10-2014,2,5,3,cont_4444_19_9
sports,english,football,3060000,30-06-1995,0,1,1,cont_973_9_16
series,hindi,horror,3360000,20-07-2016,3,29,16,cont_1727_4_15
series,english,comedy,3480000,01-10-2011,3,24,3,cont_509_6_8
series,english,comedy,3780000,15-03-2019,3,18,24,cont_780_7_1
series,hindi,drama,4140000,22-03-2008,6,36,13,cont_3528_10_6
series,telugu,drama,3900000,18-05-2014,6,34,8,cont_3405_3_26
series,hindi,comedy,3660000,31-05-2012,4,14,2,cont_1856_5_35
series,english,drama,3600000,04-09-2018,8,9,6,cont_620_3_14
series,hindi,drama,2880000,26-08-2019,8,21,8,cont_1944_8_9
sports,hindi,cricket,5640000,05-02-2019,0,10,1,cont_1327_13_24
series,kannada,horror,3480000,16-11-2005,1,12,11,cont_3970_2_40
series,hindi,action,4680000,19-02-2005,4,27,5,cont_837_6_25
series,hindi,action,2520000,20-08-2014,2,4,10,cont_1157_4_10
series,english,action,3120000,06-01-2016,4,16,24,cont_693_1_40
series,hindi,action,3840000,27-12-2012,2,14,2,cont_222_2_21
series,hindi,drama,3120000,02-08-2015,2,41,5,cont_2043_6_19
series,telugu,drama,3060000,22-12-2009,10,35,2,cont_4903_1_7
series,english,drama,3360000,25-05-2011,10,34,7,cont_3600_16_14
series,hindi,drama,2820000,28-12-2019,6,16,10,cont_3581_5_8
series,english,drama,4800000,28-01-1993,10,2,2,cont_1602_1_46
sports,english,basketball,9180000,31-12-2005,0,2,1,cont_1452_2_23
series,english,comedy,3120000,23-02-2014,3,7,6,cont_620_3_10
series,marathi,drama,3180000,28-12-2010,6,28,10,cont_475_20_31
series,gujarati,comedy,5340000,09-10-2015,3,9,4,cont_200_1_8
series,telugu,drama,3780000,02-08-2002,8,24,3,cont_3114_4_54
series,malayalam,comedy,4800000,18-01-1999,5,18,4,cont_1334_2_21
series,hindi,documentary,5520000,02-05-1995,6,8,4,cont_3811_7_1
series,hindi,comedy,3900000,01-06-2013,5,11,1,cont_2089_3_21
series,english,drama,3300000,03-08-2000,5,6,3,cont_1089_4_33
series,hindi,drama,2580000,19-10-1999,6,14,8,cont_3708_13_46
series,hindi,drama,3000000,29-09-1998,3,1,1,cont_3930_1_6
series,english,drama,2880000,11-01-2019,4,12,3,cont_3259_12_11
series,hindi,action,3660000,07-02-2013,2,24,3,cont_2598_4_20
series,hindi,drama,3300000,18-08-2011,3,9,2,cont_1817_1_12
series,hindi,drama,3840000,31-12-1994,1,14,1,cont_1739_2_6
series,telugu,horror,3540000,26-02-1994,1,30,3,cont_877_3_1
series,telugu,comedy,2880000,07-04-2017,1,19,1,cont_3565_6_29
series,hindi,action,3240000,19-07-2016,9,16,10,cont_3528_1_4
series,telugu,drama,5400000,14-05-2004,2,28,13,cont_1223_4_20
series,telugu,drama,2700000,24-11-2012,10,19,5,cont_4994_14_7
series,hindi,drama,2460000,14-11-2020,6,5,8,cont_2311_8_8
series,english,drama,3540000,18-01-2013,1,2,13,cont_2750_8_6
series,hindi,action,3420000,26-05-2006,3,11,2,cont_117_5_12
series,oriya,comedy,2940000,23-08-1999,9,6,7,cont_3228_1_5
series,english,sci-fi,3420000,17-03-2020,9,8,14,cont_3023_4_24
series,telugu,drama,3840000,07-11-2017,4,8,4,cont_3241_5_23
series,tamil,action,2580000,14-08-2013,2,16,9,cont_2927_2_13
series,tamil,action,3600000,11-08-2012,1,21,1,cont_1287_4_17
series,malayalam,drama,3720000,06-11-2019,1,4,2,cont_2509_4_4
series,hindi,sci-fi,2880000,25-06-1998,3,2,6,cont_3767_4_5
series,english,action,3600000,01-08-2017,5,2,18,cont_3500_1_19
series,english,comedy,3420000,13-11-2009,8,11,8,cont_1499_11_27
series,telugu,drama,3120000,08-07-2006,10,20,5,cont_3454_22_10
series,hindi,sci-fi,3180000,18-11-1998,1,12,5,cont_1873_20_28
series,hindi,drama,5160000,04-05-2001,7,13,5,cont_1942_5_28
series,punjabi,drama,3000000,24-03-2017,3,9,4,cont_3939_6_3
series,hindi,drama,5640000,18-06-2015,9,5,18,cont_2715_1_32
series,hindi,drama,3300000,05-05-2000,1,20,4,cont_2647_3_19
series,hindi,action,3720000,19-11-2009,7,12,3,cont_1856_7_30
series,marathi,sci-fi,2820000,22-10-2008,4,8,5,cont_3565_2_3
series,hindi,comedy,2760000,28-12-2018,5,29,1,cont_2755_1_7
series,marathi,drama,2520000,17-05-2009,6,25,1,cont_1955_12_28
series,tamil,drama,3060000,02-01-2004,1,23,2,cont_3988_9_3
series,english,comedy,4500000,12-04-2020,4,5,26,cont_2956_1_3
series,hindi,drama,3360000,20-07-2019,10,11,22,cont_1856_2_42
series,telugu,drama,2820000,16-09-1998,5,25,1,cont_1856_8_32
series,gujarati,drama,3300000,27-02-2015,10,9,7,cont_1223_10_11
series,hindi,drama,3240000,08-04-2016,1,7,5,cont_127_5_10
sports,hindi,cricket,3120000,27-03-2011,0,13,1,cont_3708_14_41
series,hindi,drama,3420000,18-10-2020,5,20,19,cont_2798_22_15
series,hindi,drama,3180000,07-05-2000,4,2,10,cont_3970_5_42
series,oriya,action,3000000,08-01-2020,6,1,11,cont_493_13_4
series,telugu,drama,2460000,16-01-2007,2,4,4,cont_4445_11_34
series,gujarati,drama,3300000,03-04-2010,6,12,8,cont_2873_6_12
series,hindi,horror,4560000,09-03-1995,9,39,3,cont_1602_2_24
series,hindi,drama,3480000,02-05-2009,8,2,27,cont_4056_5_49
sports,english,cricket,6840000,16-08-1998,0,4,1,cont_2562_4_7
series,hindi,comedy,3300000,28-02-2018,8,29,15,cont_3457_6_23
series,english,action,2940000,22-06-2020,7,12,1,cont_2196_4_33
series,telugu,horror,3180000,19-08-2014,10,34,5,cont_944_20_7
series,hindi,comedy,2640000,25-05-2014,10,14,2,cont_3939_24_15
series,hindi,drama,3180000,01-08-2003,2,5,1,cont_1521_6_14
series,hindi,drama,3540000,26-03-2009,5,13,4,cont_2196_4_53
series,telugu,comedy,2760000,18-07-2018,9,20,13,cont_87_2_14
series,malayalam,drama,4500000,29-02-2004,9,9,5,cont_578_11_22
series,hindi,drama,3000000,05-12-2017,6,10,24,cont_149_9_34
series,english,documentary,4200000,25-08-2018,1,14,1,cont_246_25_13
series,punjabi,drama,3060000,08-09-2017,3,23,4,cont_2069_2_17
series,hindi,drama,4380000,24-01-2017,10,20,4,cont_673_5_48
series,telugu,drama,2940000,25-04-2014,8,44,9,cont_2227_11_17
series,malayalam,comedy,3360000,10-02-2000,6,56,2,cont_3681_3_21
series,telugu,drama,3540000,14-03-2009,4,25,8,cont_2418_7_3
series,gujarati,drama,3180000,18-12-2001,10,24,7,cont_4308_4_3
series,telugu,drama,3480000,24-02-2014,1,4,12,cont_1072_1_1
series,hindi,comedy,3240000,23-06-2003,6,9,12,cont_4410_6_20
series,telugu,drama,2880000,10-04-2012,10,35,4,cont_1462_1_3
series,hindi,drama,3180000,15-11-2017,2,27,8,cont_4724_13_40
series,hindi,action,3120000,16-10-2013,3,20,10,cont_149_5_34
series,hindi,drama,2640000,13-04-2018,1,7,8,cont_4040_3_29
series,hindi,horror,4500000,27-12-1994,9,33,3,cont_3190_17_30
series,malayalam,drama,5100000,16-08-2013,2,13,6,cont_1631_6_41
series,hindi,comedy,3300000,11-11-2018,5,3,3,cont_4445_19_17
series,hindi,action,3240000,14-07-2005,9,9,3,cont_3364_11_2
series,english,drama,3360000,11-02-2014,4,8,14,cont_104_2_5
series,telugu,drama,3600000,25-01-2019,4,3,7,cont_2796_5_6
series,malayalam,drama,2700000,13-04-2020,1,18,18,cont_2232_1_14
series,gujarati,documentary,3180000,04-10-2001,5,15,5,cont_148_1_56
series,hindi,horror,5040000,19-01-2014,10,8,4,cont_3286_8_17
series,malayalam,drama,3060000,14-08-1996,6,5,10,cont_2975_5_32
series,hindi,drama,5040000,05-12-2008,4,6,13,cont_524_12_16
series,malayalam,comedy,3480000,17-11-2015,3,3,2,cont_355_10_39
series,tamil,documentary,3600000,04-12-1996,4,31,2,cont_1949_15_6
series,marathi,comedy,3000000,29-02-2016,5,37,2,cont_693_5_21
series,hindi,comedy,2880000,10-01-1993,6,10,1,cont_1242_1_17
series,hindi,drama,2760000,03-05-2010,6,20,17,cont_355_14_6
series,hindi,action,2880000,15-06-2019,10,12,7,cont_4591_6_23
series,telugu,drama,3480000,13-09-2012,5,35,10,cont_1873_7_28
series,hindi,drama,3300000,04-12-2020,9,1,3,cont_977_2_25
series,hindi,drama,2880000,24-12-2004,1,31,3,cont_2677_8_36
series,hindi,comedy,4380000,19-08-2002,2,5,6,cont_3017_2_11
series,malayalam,drama,3120000,22-06-2007,7,15,27,cont_2956_2_6
series,hindi,comedy,3180000,17-02-2009,3,31,16,cont_4630_1_9
series,hindi,comedy,2760000,16-07-2015,3,9,23,cont_2479_4_16
series,tamil,drama,2940000,04-05-2017,2,49,3,cont_649_6_11
series,hindi,drama,3180000,23-12-1998,3,18,2,cont_1481_2_30
series,hindi,comedy,3300000,03-01-2011,2,2,1,cont_2854_2_32
series,marathi,drama,2820000,31-05-2012,6,5,15,cont_3099_3_20
series,tamil,drama,3120000,18-07-1996,5,15,3,cont_149_2_30
series,hindi,drama,3480000,04-11-2014,8,32,11,cont_2459_7_41
series,hindi,horror,3360000,15-05-2020,9,2,13,cont_3792_8_38
series,gujarati,comedy,5340000,04-02-2014,3,14,2,cont_4445_10_5
series,hindi,drama,3000000,22-06-2003,10,28,2,cont_3259_1_38
series,tamil,action,3060000,09-04-2002,10,23,4,cont_2359_3_41
series,hindi,comedy,2880000,04-02-2015,1,7,5,cont_3420_3_30
series,english,sci-fi,3180000,25-01-2007,9,31,5,cont_1955_15_30
series,hindi,drama,3360000,19-05-2017,3,9,5,cont_628_3_15
series,hindi,action,3480000,19-06-2006,3,13,2,cont_3943_2_28
series,telugu,comedy,2700000,17-10-2016,8,34,7,cont_127_3_36
sports,hindi,cricket,3120000,27-06-1995,0,4,1,cont_773_1_6
series,english,drama,2880000,14-12-2015,5,1,6,cont_4968_2_14
series,hindi,drama,3000000,02-03-2017,7,30,5,cont_4039_13_10
series,hindi,drama,3540000,07-02-2019,2,21,10,cont_4379_3_1
series,marathi,action,2940000,07-06-2017,6,29,11,cont_2936_1_1
series,english,action,3300000,28-03-2014,6,9,25,cont_1584_4_25
sports,hindi,hockey,5400000,29-09-2016,0,2,1,cont_1991_6_22
series,hindi,drama,2820000,05-06-2017,6,6,17,cont_2_7_47
series,hindi,drama,3600000,20-04-2008,7,7,5,cont_4810_7_2
series,english,action,3180000,06-06-2015,2,3,14,cont_56_15_10
series,hindi,action,3240000,04-05-2005,4,8,2,cont_1584_13_38
series,english,sci-fi,3900000,26-11-2004,7,2,3,cont_3356_11_1
series,hindi,drama,3180000,01-06-2002,8,21,1,cont_3874_7_5
series,telugu,drama,3240000,07-06-2001,10,20,7,cont_3970_15_40
series,hindi,comedy,2520000,04-01-2001,5,24,9,cont_3738_1_5
series,english,comedy,2880000,09-07-1999,2,5,17,cont_4992_3_17
sports,english,basketball,4860000,27-11-1990,0,4,1,cont_2453_11_12
series,hindi,drama,3000000,03-02-2020,6,35,11,cont_127_9_11
series,hindi,drama,4380000,12-04-2015,9,29,7,cont_3399_2_29
series,hindi,drama,3120000,11-02-1999,7,44,4,cont_498_11_9
sports,english,cricket,5340000,02-06-1993,0,3,1,cont_3939_21_10
series,hindi,action,3420000,24-07-1996,3,38,2,cont_2233_5_22
series,english,action,3480000,26-05-2019,4,17,30,cont_4830_1_1
series,marathi,comedy,3600000,24-05-2012,1,29,4,cont_4802_5_23
series,telugu,documentary,3240000,16-03-2009,6,11,7,cont_1369_7_18
series,english,action,2820000,26-03-2017,7,11,7,cont_4215_9_6
series,hindi,comedy,3120000,06-02-1998,8,11,2,cont_3696_2_2
series,english,drama,3420000,24-06-2004,7,5,1,cont_3777_1_11
series,english,drama,2820000,12-05-2005,8,18,11,cont_76_1_7
movies,hindi,action,8340000,30-09-2006,4,0,0,cont_3516_9_6
sports,english,cricket,4440000,20-11-2005,0,4,1,cont_3084_1_25
series,hindi,drama,3300000,30-06-2015,9,38,10,cont_717_12_15
series,marathi,drama,3420000,04-11-2000,7,33,3,cont_615_7_27
series,tamil,drama,3360000,04-09-2012,2,18,15,cont_4460_1_2
series,telugu,horror,3060000,03-08-2008,2,32,3,cont_356_26_4
series,hindi,drama,2580000,14-01-1998,1,15,8,cont_2227_7_45
series,english,drama,2700000,02-11-2015,2,4,21,cont_475_7_25
series,hindi,drama,3480000,28-10-2009,5,8,5,cont_4213_7_12
sports,english,tennis,3840000,07-09-2014,0,7,1,cont_4103_9_2
series,hindi,drama,2460000,10-10-2018,1,22,8,cont_405_5_27
series,hindi,drama,2940000,01-11-2003,6,5,23,cont_1801_1_3
sports,hindi,cricket,4500000,22-02-2017,0,2,1,cont_84_3_13
series,hindi,horror,3120000,13-03-2012,8,1,1,cont_2444_4_5
series,hindi,drama,4080000,28-08-2004,3,30,7,cont_310_8_1
series,hindi,comedy,3840000,10-09-2019,5,37,4,cont_3542_1_31
series,hindi,drama,2820000,11-03-2004,1,7,4,cont_4246_5_20
series,hindi,horror,3180000,18-03-2020,3,7,11,cont_356_18_6
series,marathi,comedy,3420000,12-06-2014,5,31,6,cont_3114_1_45
series,oriya,sci-fi,3180000,04-01-1995,2,18,3,cont_3441_1_5
series,english,comedy,3540000,20-11-2009,1,7,9,cont_2069_6_27
series,tamil,documentary,3120000,07-02-2012,1,2,4,cont_3114_2_28
series,english,drama,3420000,30-09-2008,4,5,3,cont_3193_3_40
series,telugu,drama,3420000,03-02-2002,8,32,1,cont_3352_7_11
series,hindi,horror,2760000,16-08-2007,2,20,4,cont_3497_23_7
series,tamil,drama,3240000,08-02-2012,7,7,4,cont_3708_13_8
series,english,drama,3360000,10-08-2020,4,14,3,cont_1032_11_16
sports,english,football,4680000,16-06-2017,0,3,1,cont_3792_12_17
series,hindi,drama,3240000,03-11-1994,3,4,2,cont_3195_12_19
series,hindi,action,2580000,18-06-2001,5,17,11,cont_4445_10_33
series,hindi,drama,3540000,03-04-2005,5,32,1,cont_867_1_19
series,hindi,drama,3060000,08-01-2001,5,38,5,cont_2092_1_11
series,hindi,drama,4260000,03-03-2014,6,1,19,cont_475_12_34
series,tamil,action,3240000,12-10-2018,10,1,1,cont_3259_10_12
series,malayalam,drama,2760000,27-03-2008,7,1,10,cont_2296_2_18
series,tamil,sci-fi,2760000,03-03-2011,5,9,1,cont_693_4_3
series,hindi,drama,5040000,31-03-2019,7,18,14,cont_1714_13_1
series,marathi,drama,3120000,01-02-2002,2,17,4,cont_2091_1_1
series,hindi,action,3060000,19-05-1993,5,21,1,cont_1908_8_6
series,hindi,drama,4020000,06-12-1993,6,33,1,cont_4592_1_1
series,malayalam,comedy,4260000,30-05-2014,7,32,6,cont_1210_4_9
sports,english,tennis,3300000,12-01-2002,0,2,1,cont_2311_1_7
series,marathi,drama,5100000,14-12-2010,9,7,17,cont_1636_1_9
sports,hindi,cricket,2460000,19-01-2002,0,2,1,cont_4453_7_8
series,hindi,drama,2580000,14-07-1999,3,25,1,cont_3531_4_20
series,malayalam,comedy,4500000,16-03-2011,5,24,18,cont_693_7_23
series,hindi,drama,3120000,28-06-1997,7,10,6,cont_3599_3_11
series,punjabi,drama,3300000,28-09-2020,3,20,7,cont_4763_7_3
series,telugu,comedy,3300000,11-07-1998,10,6,1,cont_815_25_19
series,hindi,comedy,3420000,10-07-2004,1,17,1,cont_3160_3_47
series,tamil,drama,3180000,10-04-2008,2,14,10,cont_2650_4_32
series,english,drama,5640000,31-12-2007,10,36,5,cont_2856_2_18
series,hindi,comedy,3720000,19-02-2019,10,9,34,cont_3939_11_6
sports,hindi,cricket,3600000,30-07-2013,0,4,1,cont_938_3_15
series,hindi,horror,2820000,25-11-2019,1,42,6,cont_1399_31_5
series,english,drama,3180000,22-04-2003,4,19,4,cont_416_1_9
sports,hindi,football,4020000,13-01-1998,0,1,1,cont_386_2_19
series,english,drama,3600000,04-12-2000,1,29,2,cont_4833_5_3
series,telugu,drama,2940000,03-09-1999,4,43,1,cont_3723_2_9
series,telugu,drama,3180000,27-07-2010,1,4,9,cont_2308_15_3
series,malayalam,comedy,3060000,23-02-2007,6,11,10,cont_1563_1_4
series,english,comedy,2580000,16-09-2019,10,3,8,cont_4512_8_15
series,tamil,drama,3060000,08-05-2000,8,24,7,cont_4168_7_14
series,hindi,action,2640000,24-07-2016,9,24,3,cont_3791_10_4
series,hindi,drama,3540000,25-02-1999,6,1,25,cont_1942_4_19
series,hindi,action,3540000,26-12-2002,6,51,3,cont_4687_7_32
series,english,drama,3300000,20-09-2019,1,25,18,cont_2196_5_40
series,english,drama,5100000,10-12-2010,10,24,13,cont_120_2_20
series,hindi,drama,2700000,03-12-1995,9,3,7,cont_2782_11_25
sports,hindi,cricket,3240000,09-08-2001,0,2,1,cont_287_18_23
series,gujarati,drama,3780000,31-08-2002,7,19,12,cont_1103_1_7
series,english,comedy,3420000,23-07-2018,7,7,7,cont_4435_3_18
series,marathi,drama,3780000,01-09-1994,2,16,4,cont_693_6_35
series,hindi,drama,3660000,08-03-2014,8,4,4,cont_4653_1_9
series,hindi,drama,3420000,29-10-2009,8,23,1,cont_2196_3_45
series,gujarati,comedy,4320000,23-07-2012,8,50,6,cont_149_1_32
series,hindi,comedy,3600000,06-10-2005,10,7,7,cont_839_1_16
series,telugu,sci-fi,4920000,13-07-2020,5,11,32,cont_3095_1_3
series,hindi,comedy,3180000,23-09-2012,1,23,3,cont_1466_14_17
series,hindi,comedy,3900000,09-02-2007,2,2,5,cont_3655_7_21
sports,english,cricket,9360000,29-08-1993,0,13,1,cont_2579_2_14
series,hindi,drama,2880000,24-10-1999,7,8,7,cont_3189_18_3
series,hindi,drama,2880000,02-06-2020,6,3,13,cont_3821_2_25
series,hindi,drama,2700000,18-11-2016,4,16,1,cont_3191_1_10
series,english,drama,2940000,27-03-2009,9,21,8,cont_3939_7_11
series,hindi,drama,3480000,20-10-2012,3,24,2,cont_4098_5_41
series,hindi,comedy,2520000,26-08-2000,4,6,8,cont_2975_5_22
series,tamil,drama,3780000,20-07-2018,1,6,10,cont_1223_8_7
series,tamil,drama,3000000,19-11-2018,2,44,4,cont_938_4_8
series,english,action,3660000,04-12-2013,10,13,28,cont_3454_16_10
series,english,drama,4260000,03-04-1994,2,8,2,cont_475_9_36
series,hindi,horror,4560000,05-04-1992,9,30,1,cont_2338_3_14
series,hindi,drama,3180000,18-04-2006,9,33,5,cont_4086_1_9
series,hindi,drama,3960000,11-04-2001,4,56,3,cont_356_35_10
series,hindi,drama,4680000,17-02-2007,9,27,1,cont_4912_7_4
sports,hindi,cricket,5340000,06-09-2017,0,2,1,cont_1616_2_9
series,hindi,comedy,3540000,01-01-2011,2,45,11,cont_2104_21_6
series,telugu,drama,4800000,21-06-2012,9,47,7,cont_1788_6_33
sports,english,football,3420000,04-02-2019,0,8,1,cont_3375_4_6
series,hindi,documentary,3060000,21-01-2006,7,13,9,cont_1668_3_6
series,hindi,action,5040000,22-06-2008,9,9,12,cont_1250_1_8
series,english,drama,3720000,08-07-2019,4,18,7,cont_3500_3_42
sports,english,basketball,7860000,08-05-2013,0,2,1,cont_4688_11_6
series,hindi,drama,2880000,31-03-2014,5,2,12,cont_1986_1_5
series,english,drama,2580000,31-05-2011,4,21,8,cont_4833_1_9
series,hindi,sci-fi,3240000,03-01-1996,8,7,5,cont_2359_3_2
series,english,drama,3180000,31-07-2007,2,2,3,cont_3874_5_7
series,malayalam,comedy,4440000,18-11-2005,5,18,12,cont_83_4_42
series,english,comedy,3000000,23-11-2011,2,46,1,cont_3375_15_22
series,hindi,drama,2880000,12-04-1998,10,18,1,cont_620_3_27
series,hindi,comedy,2880000,28-06-1995,2,3,4,cont_3081_1_9
series,hindi,drama,2940000,25-02-2016,1,20,12,cont_3432_2_12
series,hindi,drama,3720000,14-07-2002,5,2,10,cont_1877_2_31
series,hindi,comedy,3480000,13-07-2019,2,30,4,cont_268_7_3
series,telugu,documentary,3000000,06-08-1994,3,18,1,cont_3681_3_31
series,marathi,action,3660000,18-12-2003,9,20,2,cont_807_9_8
series,hindi,documentary,3300000,12-10-2002,1,13,5,cont_4445_9_14
series,hindi,drama,2760000,10-08-2007,6,12,6,cont_1714_8_18
series,english,drama,3360000,25-11-2003,8,42,3,cont_1477_11_27
series,punjabi,drama,3000000,03-05-2002,4,20,2,cont_4444_7_12
series,hindi,drama,2760000,21-06-2005,3,7,1,cont_385_9_23
series,hindi,action,5280000,17-03-2000,5,26,1,cont_1249_4_16
series,hindi,comedy,4920000,24-08-2003,1,19,2,cont_2358_1_10
series,hindi,drama,2580000,26-12-2008,7,16,1,cont_3552_8_39
series,malayalam,drama,2880000,17-11-1997,7,11,9,cont_185_20_13
series,marathi,action,3660000,03-06-2004,9,34,2,cont_2975_4_7
series,english,drama,5160000,07-02-2002,10,14,6,cont_1477_9_15
series,telugu,comedy,2880000,16-08-2009,8,2,15,cont_620_3_10
series,hindi,drama,3120000,20-04-2000,7,5,12,cont_43_13_53
series,hindi,drama,3540000,17-10-2009,5,24,5,cont_1421_12_5
series,hindi,action,3660000,15-04-2011,8,19,4,cont_1927_6_7
series,hindi,drama,2580000,05-07-2004,4,18,14,cont_1718_11_8
series,oriya,drama,3780000,29-05-2006,6,19,8,cont_1158_13_2
series,hindi,drama,3420000,04-02-1998,9,3,7,cont_662_1_5
sports,english,badminton,5160000,16-07-2009,0,3,1,cont_1908_1_3
series,hindi,comedy,3060000,21-04-2002,9,37,5,cont_3190_2_44
series,hindi,drama,3000000,08-03-2011,3,21,28,cont_658_8_9
series,hindi,drama,3300000,02-12-2013,9,20,8,cont_1452_5_2
series,hindi,drama,3720000,09-06-2007,7,18,11,cont_426_13_10
series,malayalam,drama,3240000,09-06-2015,7,23,6,cont_3188_1_7
series,gujarati,documentary,3360000,05-04-2016,8,11,27,cont_4810_5_16
series,telugu,drama,2940000,15-02-2015,10,32,10,cont_4472_6_26
series,marathi,action,3960000,31-07-1995,5,50,2,cont_127_10_16
series,hindi,drama,3240000,03-07-1992,9,12,1,cont_4523_7_9
series,english,action,3720000,02-04-2012,1,7,4,cont_3331_8_13
series,gujarati,drama,3840000,16-10-1996,2,6,1,cont_4802_13_14
series,hindi,drama,3540000,16-12-2007,5,8,5,cont_2509_4_4
series,hindi,drama,4320000,24-09-2006,2,25,3,cont_2300_6_2
series,english,comedy,4380000,06-05-2004,5,36,4,cont_4702_2_8
